record_type|state_code|f_system|station_id|travel_dir|travel_lane|year_record|month_record|day_record|day_of_week|hour_00|hour_01|hour_02|hour_03|hour_04|hour_05|hour_06|hour_07|hour_08|hour_09|hour_10|hour_11|hour_12|hour_13|hour_14|hour_15|hour_16|hour_17|hour_18|hour_19|hour_20|hour_21|hour_22|hour_23|restrictions
V|26|1U|828839|7|3|2023|1|8|1|88|56|47|23|20|60|132|100|119|203|310|350|422|511|545|583|538|607|483|412|366|224|178|161|
V|26|1U|828839|7|3|2023|1|9|2|63|34|25|23|88|324|779|1203|1025|651|548|522|548|625|774|1132|968|985|637|393|266|248|164|90|
V|26|1U|828839|7|3|2023|1|10|3|63|29|29|23|90|323|838|1309|1114|701|504|473|502|578|842|1046|1115|1122|661|417|295|249|239|116|
V|26|1U|828839|7|3|2023|1|11|4|40|19|27|19|83|349|864|1224|979|639|515|431|494|607|759|1069|1162|1150|622|394|299|258|249|119|
V|26|1U|828839|7|3|2023|1|12|5|60|38|34|35|77|370|861|1255|1024|594|514|480|519|609|907|1037|1203|1148|622|385|317|265|288|112|
V|26|1U|828839|7|3|2023|1|13|6|66|33|25|40|93|317|799|1131|915|581|479|529|581|677|843|1113|1205|1041|754|481|382|307|284|177|
V|26|1U|828839|7|3|2023|1|14|7|95|44|55|30|44|100|199|276|230|311|413|509|547|600|574|687|594|554|507|423|323|253|313|167|
V|26|1U|828839|7|3|2023|1|15|1|108|61|48|26|24|67|100|112|119|226|331|440|439|499|521|599|613|493|387|391|318|186|186|128|
V|26|1U|828839|7|3|2023|1|16|2|70|32|14|20|50|218|540|751|695|519|505|519|632|724|723|878|853|617|574|383|357|255|191|148|
V|26|1U|828839|7|3|2023|1|17|3|64|21|19|33|84|362|899|1274|1140|668|564|457|515|629|823|1053|1246|1116|684|413|287|239|220|104|
V|26|1U|828839|7|3|2023|1|18|4|45|26|17|27|103|336|795|1129|1257|666|590|499|580|592|863|1036|1197|1154|633|438|320|253|193|112|
V|26|1U|828839|7|3|2023|1|19|5|58|26|17|28|99|376|844|1260|1014|660|535|608|536|646|836|1060|1177|1141|662|463|315|308|228|121|
V|26|1U|828839|7|3|2023|1|20|6|62|35|30|34|82|322|797|1031|844|572|487|541|566|663|862|1046|1225|1001|695|503|357|292|265|217|
V|26|1U|828839|7|3|2023|1|21|7|99|61|44|26|50|109|226|271|273|327|357|467|523|511|556|593|623|590|440|344|320|244|314|209|
V|26|1U|828839|7|3|2023|1|22|1|101|69|56|27|15|67|135|117|81|48|22|89|347|371|425|350|389|423|333|313|250|201|170|126|
V|26|1U|828839|7|3|2023|1|23|2|51|26|17|17|71|338|760|1165|960|532|489|486|515|557|782|907|1048|973|596|354|300|248|237|141|
V|26|1U|828839|7|3|2023|1|24|3|59|27|13|30|77|370|852|1248|1021|590|539|449|530|634|869|1120|1171|1261|684|437|338|266|326|126|
V|26|1U|828839|7|3|2023|1|25|4|48|32|26|34|96|292|568|738|539|309|303|221|131|60|223|268|226|170|160|142|133|104|86|60|
V|26|1U|828839|7|3|2023|1|26|5|18|17|5|19|55|265|710|987|810|584|441|487|496|607|859|912|1120|1074|653|440|365|259|204|87|
V|26|1U|828839|7|3|2023|1|27|6|27|4|7|9|38|275|705|1001|739|588|443|486|552|625|856|1089|1231|1034|597|487|349|243|231|164|
V|26|1U|828839|7|3|2023|1|28|7|83|40|38|31|38|101|182|243|255|284|346|413|406|455|521|560|559|489|433|317|306|237|216|158|
V|26|1U|828839|7|3|2023|1|29|1|100|45|55|25|21|66|96|108|98|192|221|347|446|413|476|513|410|399|337|364|292|221|174|145|
V|26|1U|828839|7|3|2023|1|30|2|85|22|26|20|69|332|737|1075|560|581|519|413|482|503|686|871|986|962|594|387|253|220|204|106|
V|26|1U|828839|7|3|2023|1|31|3|48|32|12|24|66|389|810|1203|964|628|539|490|470|585|724|995|1130|1071|609|387|275|217|195|102|
V|26|2U|829109|1|1|2023|1|1|1|618|669|475|408|252|146|148|159|179|246|331|435|536|567|584|704|1176|763|527|513|453|408|367|309|
V|26|2U|829109|1|1|2023|1|2|2|259|191|142|115|86|116|153|194|310|357|433|468|561|611|680|676|686|626|550|508|453|392|345|284|
V|26|2U|829109|1|1|2023|1|3|3|211|154|114|99|106|179|259|413|536|497|511|589|670|749|915|1006|1073|1064|738|566|477|387|418|319|
V|26|2U|829109|1|1|2023|1|4|4|213|129|135|179|118|171|327|485|552|557|599|626|640|667|910|1030|1078|961|742|555|524|585|608|375|
V|26|2U|829109|1|1|2023|1|5|5|235|175|184|138|126|184|319|520|592|548|599|601|694|700|930|1048|1127|1071|699|569|518|446|443|375|
V|26|2U|829109|1|1|2023|1|6|6|218|196|159|186|148|182|336|509|583|570|653|686|781|837|944|1111|1111|973|746|606|581|638|714|466|
V|26|2U|829109|1|1|2023|1|7|7|318|283|289|220|151|123|223|276|332|409|514|560|664|705|768|836|754|678|645|559|581|575|605|528|
V|26|2U|829109|1|1|2023|1|8|1|408|345|387|285|146|102|129|182|195|329|442|452|621|661|705|699|713|872|644|567|520|428|367|287|
V|26|2U|829109|1|1|2023|1|9|2|227|162|126|104|122|233|348|700|773|588|536|633|708|736|991|1236|1122|1118|769|606|481|422|387|314|
V|26|2U|829109|1|1|2023|1|10|3|192|148|97|164|121|183|381|705|791|333|557|658|701|719|1008|1276|1296|1261|821|497|516|493|603|312|
V|26|2U|829109|1|1|2023|1|11|4|228|150|112|163|143|184|353|703|706|517|629|650|732|763|978|1337|1229|1286|829|687|566|619|519|454|
V|26|2U|829109|1|1|2023|1|12|5|190|90|109|173|130|195|357|653|760|662|589|654|735|794|1014|1252|1286|1082|785|622|535|589|598|348|
V|26|2U|829109|1|1|2023|1|13|6|228|165|175|160|153|191|350|697|762|626|634|656|784|794|1004|1314|1113|1030|803|713|591|732|647|558|
V|26|2U|829109|1|1|2023|1|14|7|396|312|322|250|153|134|173|246|332|422|560|611|697|766|850|962|826|716|665|694|636|685|673|557|
V|26|2U|829109|1|1|2023|1|15|1|453|393|381|223|154|110|127|203|225|316|529|575|636|748|723|924|795|695|626|538|505|423|416|411|
V|26|2U|829109|1|1|2023|1|16|2|280|215|152|114|88|135|192|322|416|395|427|558|662|676|789|810|785|721|565|453|406|324|303|242|
V|26|2U|829109|1|1|2023|1|17|3|156|102|76|93|110|182|352|631|737|640|614|668|728|786|1044|1270|1330|1189|795|579|503|401|371|287|
V|26|2U|829109|1|1|2023|1|18|4|193|134|106|165|140|216|362|673|794|601|629|667|759|770|1002|1353|1314|1304|874|680|598|475|484|337|
V|26|2U|829109|1|1|2023|1|19|5|187|94|92|141|103|160|345|659|744|571|575|621|707|755|1037|1239|1133|1160|829|626|466|424|433|326|
V|26|2U|829109|1|1|2023|1|20|6|199|168|110|126|120|177|370|698|820|657|620|693|804|864|1032|1200|1119|1029|814|682|623|643|823|503|
V|26|2U|829109|1|1|2023|1|21|7|398|306|304|249|176|157|270|275|360|443|550|605|766|793|848|878|872|762|681|627|611|677|776|523|
V|26|2U|829109|1|1|2023|1|22|1|430|381|369|275|152|100|130|187|187|382|537|593|547|554|525|581|547|554|504|468|410|389|367|284|
V|26|2U|829109|1|1|2023|1|23|2|184|109|113|87|114|196|334|701|722|552|556|603|672|712|938|1216|1103|1079|797|617|497|615|456|322|
V|26|2U|829109|1|1|2023|1|24|3|183|121|106|160|142|194|364|639|760|610|622|681|771|809|1075|1254|1195|1159|848|661|559|528|616|385|
V|26|2U|829109|1|1|2023|1|25|4|202|140|169|152|117|149|229|375|398|414|404|433|442|438|566|590|481|355|269|240|212|215|216|195|
V|26|2U|829109|1|1|2023|1|26|5|113|75|59|64|93|130|268|437|495|502|456|550|598|667|840|975|1102|1063|796|559|326|448|486|352|
V|26|2U|829109|1|1|2023|1|27|6|161|121|121|163|118|170|345|606|730|596|582|632|743|813|1011|1278|1117|1015|749|639|500|468|567|443|
V|26|2U|829109|1|1|2023|1|28|7|339|301|305|203|154|162|244|303|380|489|567|685|771|728|927|944|816|738|706|645|600|670|727|543|
V|26|2U|829109|1|1|2023|1|29|1|470|379|381|243|135|86|124|169|213|303|465|495|652|718|711|666|644|593|572|579|494|382|399|538|
V|26|2U|829109|1|1|2023|1|30|2|339|203|170|159|163|187|339|689|644|559|550|607|703|696|885|1216|1156|1119|756|556|513|406|401|308|
V|26|2U|829109|1|1|2023|1|31|3|185|132|106|168|132|208|343|692|779|614|534|677|700|745|810|1100|1253|1142|889|783|516|434|416|342|
V|26|2U|829109|1|2|2023|1|1|1|859|871|657|558|382|219|236|225|233|335|543|629|730|717|724|942|1734|1078|808|717|676|533|530|483|
V|26|2U|829109|1|2|2023|1|2|2|394|295|213|153|148|187|277|378|409|454|562|670|726|781|943|901|885|867|797|722|629|520|534|427|
V|26|2U|829109|1|2|2023|1|3|3|306|218|149|160|201|329|658|889|865|775|778|843|911|962|1252|1405|1568|1506|1119|874|709|665|581|466|
V|26|2U|829109|1|2|2023|1|4|4|328|235|202|262|251|333|626|919|908|788|723|846|928|961|1254|1508|1508|1509|1094|803|732|907|830|508|
V|26|2U|829109|1|2|2023|1|5|5|323|249|244|235|233|334|622|936|933|798|791|827|927|990|1333|1539|1610|1516|1083|894|700|636|624|511|
V|26|2U|829109|1|2|2023|1|6|6|365|273|219|290|235|312|592|858|894|772|810|906|958|1078|1279|1478|1540|1323|1010|869|790|964|1113|732|
V|26|2U|829109|1|2|2023|1|7|7|560|446|417|343|231|231|356|433|485|531|694|791|842|886|1016|1095|988|917|882|819|812|791|840|709|
V|26|2U|829109|1|2|2023|1|8|1|554|514|499|378|210|167|211|275|309|378|578|698|819|835|873|943|973|1271|892|780|687|576|504|461|
V|26|2U|829109|1|2|2023|1|9|2|304|261|194|151|187|398|608|1140|1166|835|792|863|912|966|1271|1638|1648|1570|1055|829|674|561|539|427|
V|26|2U|829109|1|2|2023|1|10|3|292|201|157|244|197|340|653|1205|1211|1071|765|855|924|1047|1370|1734|1827|1692|1148|875|751|798|874|459|
V|26|2U|829109|1|2|2023|1|11|4|292|225|171|253|229|362|669|1178|1187|842|836|854|988|1082|1342|1815|1818|1701|1162|915|755|895|712|371|
V|26|2U|829109|1|2|2023|1|12|5|340|219|188|287|238|355|669|1192|1164|874|833|901|1016|1070|1435|1761|1788|1450|1159|886|746|912|824|510|
V|26|2U|829109|1|2|2023|1|13|6|356|259|234|259|226|364|648|1103|1122|831|864|927|999|1118|1369|1730|1568|1409|1086|947|776|1076|948|794|
V|26|2U|829109|1|2|2023|1|14|7|594|532|463|368|264|233|289|386|455|561|733|800|913|955|1145|1184|1149|1009|928|919|875|997|974|779|
V|26|2U|829109|1|2|2023|1|15|1|690|605|520|337|212|154|227|273|304|452|665|709|816|881|952|1240|1104|950|912|726|656|615|570|538|
V|26|2U|829109|1|2|2023|1|16|2|413|331|266|193|179|266|397|600|658|601|619|768|896|921|1073|1093|1114|973|868|810|653|597|510|438|
V|26|2U|829109|1|2|2023|1|17|3|290|187|149|168|205|352|657|1160|1215|920|824|897|1001|1063|1375|1660|1619|1421|1129|843|713|636|567|432|
V|26|2U|829109|1|2|2023|1|18|4|286|211|154|251|236|356|648|1151|1240|841|818|889|1032|1062|1417|1715|1813|1651|1242|934|797|674|587|475|
V|26|2U|829109|1|2|2023|1|19|5|343|254|214|296|271|376|741|1189|1201|927|835|905|1006|1054|1436|1652|1550|1626|1209|1036|849|784|769|555|
V|26|2U|829109|1|2|2023|1|20|6|375|337|237|224|235|377|654|1112|1173|878|812|950|1050|1171|1421|1673|1576|1434|1115|958|848|912|1035|774|
V|26|2U|829109|1|2|2023|1|21|7|592|450|405|356|254|241|345|427|486|599|697|804|931|1047|1080|1187|1086|1018|911|911|888|960|1190|835|
V|26|2U|829109|1|2|2023|1|22|1|659|583|513|408|261|177|204|288|340|415|453|599|765|854|826|868|823|765|770|698|600|626|526|498|
V|26|2U|829109|1|2|2023|1|23|2|349|229|208|154|232|407|732|1265|1205|911|806|875|982|974|1320|1642|1705|1489|1099|896|690|949|616|440|
V|26|2U|829109|1|2|2023|1|24|3|252|199|170|253|228|342|692|1126|1215|927|844|913|975|1074|1402|1733|1785|1670|1254|945|788|870|939|499|
V|26|2U|829109|1|2|2023|1|25|4|297|241|222|214|242|393|592|761|724|639|591|622|739|781|878|1007|880|691|624|509|441|382|407|405|
V|26|2U|829109|1|2|2023|1|26|5|261|211|197|194|245|377|648|889|922|815|818|858|984|1087|1435|1459|1592|1546|1139|919|973|733|744|547|
V|26|2U|829109|1|2|2023|1|27|6|414|323|284|320|272|388|676|1075|1190|835|902|888|1065|1129|1399|1767|1617|1396|1059|917|750|735|798|729|
V|26|2U|829109|1|2|2023|1|28|7|554|476|489|309|249|235|373|432|499|642|779|865|998|973|1205|1211|1122|996|946|801|818|1006|1044|787|
V|26|2U|829109|1|2|2023|1|29|1|661|547|546|367|237|195|220|313|334|515|729|650|831|928|941|923|862|835|861|820|674|490|580|746|
V|26|2U|829109|1|2|2023|1|30|2|515|309|305|206|282|426|663|1140|1257|876|742|826|934|963|1245|1562|1539|1493|1073|817|704|558|525|397|
V|26|2U|829109|1|2|2023|1|31|3|270|196|149|224|224|366|636|1188|1221|879|833|867|945|1033|987|1636|1824|1743|1212|1029|844|603|560|472|
V|26|2U|829109|1|3|2023|1|1|1|482|516|322|294|119|70|55|57|63|100|127|230|283|308|315|527|1417|646|369|333|286|228|196|153|
V|26|2U|829109|1|3|2023|1|2|2|122|77|44|29|27|45|99|151|172|180|223|251|287|357|467|475|442|479|404|339|275|221|200|167|
V|26|2U|829109|1|3|2023|1|3|3|79|44|41|28|38|90|249|472|484|301|293|420|399|499|769|1040|1293|1238|722|432|319|261|230|166|
V|26|2U|829109|1|3|2023|1|4|4|87|58|46|67|69|131|336|559|594|372|349|401|430|510|786|1151|1262|1278|787|463|357|515|402|204|
V|26|2U|829109|1|3|2023|1|5|5|108|56|59|63|77|163|301|607|561|390|391|383|454|541|870|1282|1376|1345|738|474|306|300|267|209|
V|26|2U|829109|1|3|2023|1|6|6|111|71|52|84|81|118|303|558|530|383|367|455|509|623|870|1141|1189|925|644|505|418|531|584|306|
V|26|2U|829109|1|3|2023|1|7|7|209|142|176|109|82|71|126|150|160|210|271|344|428|465|568|743|600|517|480|444|396|407|402|374|
V|26|2U|829109|1|3|2023|1|8|1|266|211|235|147|51|39|60|91|74|126|245|383|353|400|432|479|475|840|482|405|290|214|189|179|
V|26|2U|829109|1|3|2023|1|9|2|108|63|60|30|55|138|356|820|855|454|357|478|440|519|795|1273|1304|1239|699|445|314|215|232|176|
V|26|2U|829109|1|3|2023|1|10|3|88|50|36|54|52|158|358|852|828|531|377|386|496|567|914|1484|1638|1593|813|506|383|370|488|185|
V|26|2U|829109|1|3|2023|1|11|4|83|57|45|64|71|165|385|867|853|440|365|429|531|590|951|1554|1570|1589|867|557|426|512|319|121|
V|26|2U|829109|1|3|2023|1|12|5|110|42|43|73|67|167|387|853|865|453|357|459|518|634|1060|1535|1616|1344|825|520|416|471|478|189|
V|26|2U|829109|1|3|2023|1|13|6|115|65|71|69|66|173|326|813|776|477|400|447|566|683|960|1469|1282|1069|651|524|422|672|527|429|
V|26|2U|829109|1|3|2023|1|14|7|291|193|191|124|85|81|113|156|179|242|301|373|441|520|641|762|635|582|526|533|467|571|537|385|
V|26|2U|829109|1|3|2023|1|15|1|340|248|230|103|46|47|62|71|71|158|265|289|398|459|459|782|646|543|526|377|309|256|229|227|
V|26|2U|829109|1|3|2023|1|16|2|150|105|94|43|31|99|225|360|340|266|257|312|369|442|611|655|673|624|420|285|253|163|143|134|
V|26|2U|829109|1|3|2023|1|17|3|57|34|30|24|41|125|347|856|883|470|375|458|535|647|1014|1449|1542|1326|804|469|361|272|211|147|
V|26|2U|829109|1|3|2023|1|18|4|69|49|40|47|79|139|366|823|864|421|401|436|521|579|1048|1568|1686|1551|917|524|436|331|283|185|
V|26|2U|829109|1|3|2023|1|19|5|91|34|33|64|50|132|324|763|769|462|372|411|560|602|944|1504|1382|1414|796|427|307|270|311|169|
V|26|2U|829109|1|3|2023|1|20|6|94|87|39|43|61|141|357|810|786|478|397|452|622|681|1027|1359|1280|1070|699|562|481|491|604|388|
V|26|2U|829109|1|3|2023|1|21|7|260|171|174|130|97|92|131|196|206|253|321|371|491|580|628|745|677|533|526|454|447|542|706|405|
V|26|2U|829109|1|3|2023|1|22|1|301|249|237|142|55|28|70|86|12|6|3|12|150|209|310|350|340|329|364|247|249|229|208|165|
V|26|2U|829109|1|3|2023|1|23|2|67|36|38|20|48|144|354|934|842|470|353|392|454|505|900|1327|1366|1212|751|509|336|525|267|163|
V|26|2U|829109|1|3|2023|1|24|3|95|51|35|55|71|156|340|858|871|455|363|417|524|595|963|1469|1568|1519|875|540|396|440|495|212|
V|26|2U|829109|1|3|2023|1|25|4|72|48|54|57|52|101|215|298|352|241|207|197|168|98|185|198|258|194|113|96|59|73|69|88|
V|26|2U|829109|1|3|2023|1|26|5|36|15|17|12|35|83|274|501|418|318|281|338|375|472|824|1052|1258|1219|682|379|332|248|266|151|
V|26|2U|829109|1|3|2023|1|27|6|76|29|25|42|37|115|285|658|693|453|370|410|544|600|859|1346|1127|976|573|391|302|281|333|290|
V|26|2U|829109|1|3|2023|1|28|7|208|154|156|65|55|68|125|141|172|253|306|345|453|455|700|693|629|575|480|419|403|576|578|397|
V|26|2U|829109|1|3|2023|1|29|1|288|228|232|103|45|24|52|58|58|155|246|272|382|403|420|421|404|408|391|388|323|196|227|450|
V|26|2U|829109|1|3|2023|1|30|2|225|86|91|53|81|148|339|765|744|323|303|371|476|451|793|1271|1182|1137|716|439|330|246|210|141|
V|26|2U|829109|1|3|2023|1|31|3|62|52|26|48|45|149|358|795|821|475|399|438|432|579|826|1412|1529|1562|881|692|431|283|232|182|
V|26|2U|829109|5|1|2023|1|1|1|356|411|309|262|146|151|176|162|235|339|685|909|683|525|496|500|524|605|527|461|416|349|290|236|
V|26|2U|829109|5|1|2023|1|2|2|185|104|96|107|87|179|243|243|340|418|476|576|608|627|692|657|788|678|599|497|389|385|287|188|
V|26|2U|829109|5|1|2023|1|3|3|116|101|75|96|166|395|532|841|941|790|889|648|749|781|828|927|1142|977|700|508|405|344|278|190|
V|26|2U|829109|5|1|2023|1|4|4|138|101|105|112|170|405|596|795|912|751|710|662|756|954|880|977|1090|1157|984|545|438|372|319|246|
V|26|2U|829109|5|1|2023|1|5|5|163|126|98|121|178|410|576|828|922|724|631|695|766|757|860|909|1026|1087|798|488|379|363|334|249|
V|26|2U|829109|5|1|2023|1|6|6|169|159|118|112|190|370|540|714|799|718|691|692|705|813|936|1046|1086|1147|1088|714|559|454|427|355|
V|26|2U|829109|5|1|2023|1|7|7|241|185|209|143|147|216|249|292|372|389|510|624|682|678|805|935|769|771|759|699|552|500|465|421|
V|26|2U|829109|5|1|2023|1|8|1|265|220|240|163|109|126|200|186|254|352|519|596|641|809|941|695|664|605|615|484|411|358|319|214|
V|26|2U|829109|5|1|2023|1|9|2|174|105|70|94|180|416|635|1155|1191|804|696|741|743|765|935|1165|1151|1012|772|510|389|360|314|219|
V|26|2U|829109|5|1|2023|1|10|3|162|78|116|98|195|429|644|1218|1245|939|675|689|834|770|939|1139|1250|1300|1002|544|422|402|323|236|
V|26|2U|829109|5|1|2023|1|11|4|134|93|108|100|190|429|623|1167|1241|1062|832|750|773|782|903|1182|1143|1205|975|595|456|381|346|238|
V|26|2U|829109|5|1|2023|1|12|5|150|100|124|101|186|430|604|1151|1239|907|728|795|836|780|908|1228|1171|1216|991|546|472|400|336|247|
V|26|2U|829109|5|1|2023|1|13|6|166|107|122|132|212|441|615|1078|1000|821|727|755|794|851|1041|1187|1243|1286|1126|805|554|500|466|413|
V|26|2U|829109|5|1|2023|1|14|7|264|193|203|143|168|243|261|292|404|532|634|696|833|843|937|1135|1080|1093|951|718|546|513|489|412|
V|26|2U|829109|5|1|2023|1|15|1|354|232|189|136|116|210|185|204|279|442|617|770|849|718|767|730|668|650|635|520|440|398|335|256|
V|26|2U|829109|5|1|2023|1|16|2|192|109|96|81|136|287|413|455|527|509|614|680|686|730|788|877|840|771|598|486|405|322|244|191|
V|26|2U|829109|5|1|2023|1|17|3|130|64|69|77|168|418|633|1244|1377|991|748|768|788|824|892|1081|933|1105|755|497|419|358|313|197|
V|26|2U|829109|5|1|2023|1|18|4|148|102|109|117|184|438|692|1191|1293|922|798|842|814|812|963|1180|1157|1115|895|613|492|373|310|200|
V|26|2U|829109|5|1|2023|1|19|5|126|80|133|90|173|448|612|1122|1233|867|753|851|1031|825|975|1140|1155|1040|818|602|455|327|319|234|
V|26|2U|829109|5|1|2023|1|20|6|165|135|111|114|196|451|621|1043|1004|856|787|760|846|827|1003|1206|1156|1146|1172|686|576|535|498|354|
V|26|2U|829109|5|1|2023|1|21|7|306|219|192|132|162|259|293|305|381|544|673|719|826|895|956|1018|956|983|940|646|533|488|448|411|
V|26|2U|829109|5|1|2023|1|22|1|310|269|236|148|119|151|192|189|263|416|456|476|538|558|594|558|584|566|534|494|366|311|331|243|
V|26|2U|829109|5|1|2023|1|23|2|169|76|51|65|177|389|613|1107|1355|903|727|751|715|743|934|1078|1088|1159|864|564|419|389|295|234|
V|26|2U|829109|5|1|2023|1|24|3|134|88|116|92|193|439|666|1234|1351|1085|817|744|834|821|998|1176|1250|1070|1081|569|461|412|323|226|
V|26|2U|829109|5|1|2023|1|25|4|146|99|121|101|190|355|447|604|589|542|474|495|508|437|508|561|477|400|302|225|215|229|170|132|
V|26|2U|829109|5|1|2023|1|26|5|94|71|68|87|180|398|537|782|924|739|655|670|729|730|799|952|960|934|776|497|426|379|319|206|
V|26|2U|829109|5|1|2023|1|27|6|132|83|105|110|181|406|587|988|979|750|695|717|820|809|975|1225|1053|1122|869|650|512|456|460|320|
V|26|2U|829109|5|1|2023|1|28|7|194|166|178|114|147|239|270|300|439|509|613|714|757|834|861|892|833|923|916|668|537|485|420|380|
V|26|2U|829109|5|1|2023|1|29|1|300|234|175|133|101|139|173|164|242|360|472|547|574|693|643|776|679|685|669|596|474|348|356|325|
V|26|2U|829109|5|1|2023|1|30|2|173|109|95|92|183|399|603|1110|1090|852|668|654|674|732|894|704|3|554|654|488|379|349|277|187|
V|26|2U|829109|5|1|2023|1|31|3|132|89|104|107|199|412|650|1198|1189|905|767|725|748|756|926|1174|1055|1084|817|514|452|362|308|225|
V|26|2U|829109|5|2|2023|1|1|1|384|452|321|265|169|149|170|195|305|431|853|1170|861|581|550|576|595|590|586|548|431|377|354|285|
V|26|2U|829109|5|2|2023|1|2|2|187|115|117|82|87|140|225|254|326|400|484|542|613|617|732|664|758|685|633|493|392|349|294|207|
V|26|2U|829109|5|2|2023|1|3|3|130|111|88|80|176|373|650|1031|1151|859|847|718|737|784|826|993|1122|974|758|551|414|370|303|261|
V|26|2U|829109|5|2|2023|1|4|4|149|106|106|95|191|369|666|1065|1169|894|720|689|790|1012|874|1063|1009|1125|998|595|423|353|329|237|
V|26|2U|829109|5|2|2023|1|5|5|145|123|82|93|177|359|648|1058|1213|895|710|716|752|760|870|970|988|1024|804|583|478|428|355|292|
V|26|2U|829109|5|2|2023|1|6|6|171|123|92|91|184|354|586|859|940|821|728|746|735|821|916|1149|1156|1206|1053|782|561|509|501|397|
V|26|2U|829109|5|2|2023|1|7|7|277|197|171|125|178|155|267|269|366|444|547|647|679|774|804|919|833|844|796|750|619|512|485|443|
V|26|2U|829109|5|2|2023|1|8|1|307|243|231|132|103|100|206|186|250|399|555|609|703|894|1063|742|649|684|558|539|422|358|305|242|
V|26|2U|829109|5|2|2023|1|9|2|178|89|79|76|158|357|674|1365|1382|928|697|683|702|733|862|1070|1047|965|734|567|423|332|317|224|
V|26|2U|829109|5|2|2023|1|10|3|127|88|93|73|182|371|735|1468|1571|1073|777|740|770|740|899|1168|1199|1286|973|558|448|367|326|230|
V|26|2U|829109|5|2|2023|1|11|4|135|91|86|89|183|358|718|1429|1460|1163|867|800|819|829|942|1270|1176|1223|1021|590|451|373|332|231|
V|26|2U|829109|5|2|2023|1|12|5|133|107|100|99|172|352|707|1432|1514|1026|839|830|845|831|931|1250|1277|1332|985|614|475|422|388|250|
V|26|2U|829109|5|2|2023|1|13|6|148|117|118|93|166|340|640|1267|1173|803|741|793|824|854|963|1305|1219|1284|1143|996|653|542|511|425|
V|26|2U|829109|5|2|2023|1|14|7|289|215|191|150|161|171|264|305|418|526|635|717|803|792|896|1073|977|1029|957|765|617|573|495|424|
V|26|2U|829109|5|2|2023|1|15|1|332|246|210|124|108|124|173|211|259|395|635|798|933|727|769|723|688|667|626|578|471|410|370|300|
V|26|2U|829109|5|2|2023|1|16|2|198|125|96|73|99|248|407|452|527|508|601|636|688|704|763|861|832|793|610|521|389|362|275|226|
V|26|2U|829109|5|2|2023|1|17|3|134|94|60|83|148|383|722|1452|1608|1130|799|774|787|744|895|1136|1088|1116|734|516|436|373|318|208|
V|26|2U|829109|5|2|2023|1|18|4|131|87|87|88|178|384|721|1402|1639|1109|818|814|815|822|956|1214|1182|1228|892|645|471|390|353|240|
V|26|2U|829109|5|2|2023|1|19|5|132|112|114|102|191|373|690|1344|1474|1033|771|787|872|794|960|1216|1143|1181|901|683|542|405|345|264|
V|26|2U|829109|5|2|2023|1|20|6|163|106|103|90|177|385|641|1260|1215|881|825|804|831|868|1021|1331|1249|1236|1197|907|611|578|509|422|
V|26|2U|829109|5|2|2023|1|21|7|265|208|197|123|150|168|293|294|422|526|690|745|838|811|902|1027|969|962|941|746|633|518|501|460|
V|26|2U|829109|5|2|2023|1|22|1|331|255|221|156|105|113|184|208|275|429|499|604|618|642|700|627|579|543|588|551|407|360|410|304|
